	TFAs Ave.(E)	TFAs Ave.(NE)	TTS	p_val	FDR	negLog10_FDR
CIITA	0.12087169303243436	0.08396947074111975	0.7525385045428661	0.4524580063346393	0.5237089588825972	0.2809099967305618
ZBTB7A	-0.05104734545064767	-0.10872660913448422	0.7522280486634254	0.4527117316018623	0.5237089588825972	0.2809099967305618
HBP1	-0.2691621414336481	-0.3324873528932117	0.7466050089351495	0.4561785300997082	0.5257792984788916	0.2791965173802357
NR2C2	0.10362966358739302	0.06998630360682011	0.7442681573790478	0.4574147000657429	0.5262367283325152	0.27881884390617595
RXRA	-0.06296586318869375	-0.09297545869649886	0.7149219903608617	0.4753646902860851	0.5429028430043267	0.2652778840804443
CEBPB	0.04381267865329239	0.020063009803739547	0.7056150076408927	0.4811947676971011	0.547566459793253	0.2615631616571495
RARB	-0.011593623772735828	-0.03657885797713323	0.6713483872427332	0.5025712360644603	0.5682437113920104	0.24546536180248288
BCL3	0.06412374564889631	0.03233950986402703	0.6674553380835836	0.5051699162555303	0.569504938694569	0.24450250540665586
HNF1B	-0.156914025596362	-0.21797505114340093	0.6441481103916481	0.5199735821048164	0.5832261824324148	0.23416298772388933
AIP	-0.10802709248529807	-0.14752591722742506	0.6313942800090514	0.5282185100590574	0.5903618641836523	0.22888170455481077
ATF3	0.1640110192557072	0.13111247168946735	0.5725145769096727	0.5675041985104372	0.6308956249397946	0.20004248427747404
TRPS1	0.020818203872833275	0.008177660313086428	0.5656073852763477	0.5721694391247871	0.6349561740375956	0.19725624955917745
HDGF	0.015610824925333139	-0.013850182548336493	0.5442653776826054	0.5867684408984937	0.6488603394062709	0.18784877061455735
FOXF1	0.11928596131769897	0.10103856739811341	0.5396245818729251	0.5898900718167436	0.651163864487849	0.18630970807119548
USF1	-0.022588138609333158	-0.031972921492008984	0.527548466809013	0.5982310784721611	0.6592106963129085	0.18097575441775934
CREB3	0.09123993712166117	-0.04511777776396275	0.4997617221716939	0.6175929206394277	0.6780747237752298	0.16872244428179647
HR	0.11329990436691216	0.05069870188658818	0.4983680267605745	0.6186437846889157	0.6780747237752298	0.16872244428179647
TP63	0.13664835842265147	0.10632090985623543	0.4953512538211352	0.6207373496602246	0.6780747237752298	0.16872244428179647
LHX3	0.15689479410584733	0.13334681466963766	0.4953243134844706	0.6207574026267655	0.6780747237752298	0.16872244428179647
SHOX	-0.07334412698148461	-0.12091315161622411	0.49092700509685316	0.6239244710637963	0.6803489449686962	0.16726828434562752
ZBTB14	0.47575915845282907	0.4049909121564987	0.47769475629229585	0.6334024030809524	0.6894849075204117	0.1614752358729627
PROX1	0.06655831270894244	0.050489532915015393	0.463618753979441	0.6433445337501116	0.6978841222514186	0.15621668231176533
PCGF2	0.061576474451953044	0.043681861059392695	0.4530339692355751	0.6508524835916012	0.7048091661691432	0.15192845648194298
HAX1	-0.14138632497773657	-0.16699306742954206	0.38704714218956576	0.6990182914698002	0.7555007661501996	0.12176509090849617
XPC	0.1019239119065763	0.08362035823429326	0.3740233040470526	0.7086904361115676	0.7621765067614972	0.11794444199928847
SUPT3H	-0.26897266986414253	-0.3148946524955414	0.37113847255633725	0.710901721973201	0.7632455131458853	0.11733574008755243
ESR2	0.3629999229851758	0.3408189683194113	0.36193441040851343	0.7176538544643796	0.7691777209387453	0.11397330349425773
PAX6	-0.02609421592729091	-0.044535332982231814	0.32299621646149085	0.7469815661946924	0.7938261728882579	0.100274586263373
PAX3	0.00431194712675737	-0.017577388719838837	0.31270708959051446	0.7547042044416007	0.8006760341537794	0.09654317060677507
CBFA2T3	-0.2703682844630487	-0.31391514043609997	0.30783291714055827	0.7584522928482155	0.8032932223240391	0.09512589732103159
EN1	-0.04865290213691127	-0.06666571682957964	0.24877086000592114	0.8037070996450549	0.8449850203097543	0.07315099004969086
OTX2	0.07617052387895035	0.06661634050876976	0.24772263986157933	0.8045551150317756	0.8449850203097543	0.07315099004969086
LMO3	0.08834001650764149	0.07936225059152276	0.1936515951223582	0.8465939916058622	0.8802892748538568	0.055374589408248014
STAT2	0.1127410418735384	0.1019729138330065	0.17058687906888598	0.8647066925664939	0.8946717759722634	0.04833626303989385
HINFP	0.027977931780523317	0.022005149920103124	0.16839755421288846	0.8663908213318884	0.8949374711286557	0.04820730758067913
WWTR1	-0.08041479531678394	-0.09044733632298003	0.14326894270092738	0.8862176780075052	0.9139119804452397	0.03909562948244866
DLX5	0.07770950651650534	0.06252879016484851	0.1396111269164287	0.8891201883904759	0.914110561001971	0.03900127349023793
NFATC3	0.544135702556256	0.5284523784575514	0.10718355595026798	0.9147055807559512	0.9332432483785101	0.030005143327790727
ETS1	-0.0652857293999074	-0.0677529398045094	0.09889379729292236	0.9213122018639504	0.9352265268169724	0.029083183318790434
GATA4	-0.0500041831766775	-0.05309027719735369	0.09876783993071499	0.9214071474402094	0.9352265268169724	0.029083183318790434
SRY	-0.022358510884575553	-0.028684741280634633	0.05605465082874513	0.9553457510331798	0.9676927074277928	0.014262531798744515
NFAT5	-0.2410544789742983	-0.2533325521111304	0.05256911474037029	0.9581264283939847	0.9689439848435941	0.013701329013730917
ZNRD1	-0.21204409239892374	-0.21457191922495644	0.03332373710622079	0.9734439823771315	0.9812690947756615	0.008211879112915783
CHD4	0.3417788434935836	0.34079144667585154	0.007958675858033448	0.9936562552998335	0.997461324039158	0.001103934821177897
NR3C2	-0.07795747560385516	-0.078328577505885	0.007178749292790195	0.994279629225636	0.997461324039158	0.001103934821177897
HOXC13	-0.08230636032781898	-0.08224754981679286	-0.0008996832548109809	0.9992827712242999	0.9992827712242999	0.0003116002572467991
STAT3	0.017823959601821253	0.01787010096436482	-0.0031013051482677613	0.9975283801129745	0.9991218759278515	0.00038153197969577405
PLAG1	-0.26458528388629055	-0.26263768056222403	-0.021140250314562042	0.983150271524832	0.9894626328187314	0.004600602333844082
NANOG	0.03921325213265069	0.04063109215182169	-0.04037371303315102	0.9678314979652684	0.9771825269311164	0.010024307279078293
NAB2	0.036723576340829366	0.04537655738018844	-0.09827853230046384	0.9218022226042886	0.9352265268169724	0.029083183318790434
IFI16	-0.13601436334968947	-0.12591909796762168	-0.10639628928812485	0.9153821335770076	0.9332432483785101	0.030005143327790727
MAFA	-0.23900069712434702	-0.22944958886385539	-0.1085923977402309	0.9136086106623075	0.9332432483785101	0.030005143327790727
NR0B2	-0.12159602312976692	-0.11167951048313905	-0.1291030330929289	0.8973832359563728	0.9193779231121663	0.03650592911048506
TTF2	0.14300973544681392	0.15565595975950366	-0.13343096313041589	0.8939510274628141	0.9173605470035752	0.037459941538986005
PML	0.08264196715739311	0.08755262845224424	-0.13932929764318672	0.889326064132699	0.914110561001971	0.03900127349023793
ILF2	-0.01855432022397224	-0.013262496664943658	-0.17939900577527382	0.8577381448311716	0.8889286228250324	0.05113310962339841
TRRAP	-0.19618810563005576	-0.1751624409714362	-0.19082225972784117	0.8488102242770261	0.8811324679167143	0.05495879560548305
ERG	-0.037963990625685014	-0.03119486477986921	-0.19516877841918054	0.8454366448213528	0.8802892748538568	0.055374589408248014
HOXB1	0.015125607205799961	0.051535002378460426	-0.23239312673415524	0.8164074061800737	0.8517261957985127	0.06969999533309974
ZIC2	0.015125607205799961	0.051535002378460426	-0.23239312673415524	0.8164074061800737	0.8517261957985127	0.06969999533309974
HOXB13	0.015125607205799961	0.051535002378460426	-0.23239312673415524	0.8164074061800737	0.8517261957985127	0.06969999533309974
STAT5B	-0.1177885987914124	-0.1010498357917446	-0.24481761278097708	0.8068014923050048	0.8459273171826722	0.07266695032094588
ZNF239	-0.03256828523753558	-0.023556051525217055	-0.25206899946968436	0.8011648158019149	0.8442526714416817	0.07352755646626066
KLF11	-0.10725877062402595	-0.08980979643683347	-0.25512176348378146	0.7987979968072954	0.8431756632965896	0.07408193705625463
SIRT2	-0.3800894013843403	-0.35103193888730233	-0.29555150501626054	0.7678498872684154	0.8118750072804325	0.09051082768839142
CREB3L1	-0.24077133046658108	-0.19091305643703393	-0.3388587904156418	0.7349888220328968	0.7824074557124385	0.10656701972436217
RUNX3	0.08137782610808202	0.09301278103318272	-0.3523298189271382	0.7249295293086191	0.7730115899260275	0.1118139945639707
BRD7	0.09311256807352898	0.11361895637730778	-0.35515446693810937	0.7227649467040159	0.7720163911131482	0.1123734788165659
HOPX	-0.17008509311234227	-0.1312500925370169	-0.35683808518948196	0.7215599004928108	0.7720163911131482	0.1123734788165659
DUX4	-0.3620521592122448	-0.3003627865043632	-0.3794625827340433	0.7046775678726839	0.759162946831912	0.11966499707594222
ONECUT1	-0.2518426538418194	-0.226738083883769	-0.3856614880534611	0.7000732777245071	0.7555007661501996	0.12176509090849617
SMAD4	0.13277731600511244	0.15841128380819125	-0.4645659578350049	0.6427147893429209	0.6978841222514186	0.15621668231176533
SPIC	-0.20860152580113744	-0.18682822082912312	-0.5258303896764633	0.5994288735181279	0.6593717608699408	0.18086965646640843
NFE2L1	0.23652222293835667	0.34146205183343215	-0.5477152233216889	0.5843702756858467	0.6473501110512824	0.1888607731601897
PKNOX1	0.034238564494683855	0.06948226733157725	-0.610964069686923	0.5416935085631451	0.6032714562506075	0.2194872228124148
IRF2	0.0933559079476955	0.1303665158622572	-0.6210661392724225	0.5350370321270672	0.59691853940155	0.2240849323585268
TGIF1	0.06853467956763522	0.1244103916997053	-0.632130712541459	0.5278229536088925	0.5903618641836523	0.22888170455481077
SP100	0.12230780926861665	0.2047577646189422	-0.6646361234405778	0.5068321463980374	0.569504938694569	0.24450250540665586
XRCC5	0.12230780926861665	0.2047577646189422	-0.6646361234405778	0.5068321463980374	0.569504938694569	0.24450250540665586
HOXC10	0.058709660795315165	0.08242397645474127	-0.6707200225772202	0.5029908450120666	0.5682437113920104	0.24546536180248288
HOXC9	0.058709660795315165	0.08242397645474127	-0.6707200225772202	0.5029908450120666	0.5682437113920104	0.24546536180248288
SOX10	-0.03062115130938547	-0.007466414073407245	-0.688913238127959	0.49146229269598596	0.5582370607253319	0.25318133457217845
MEIS1	-0.18454998693515393	-0.0971723219483897	-0.7107211200768982	0.4779184130559063	0.5448269908837332	0.2637413854904496
NR2E3	-0.048494387387901045	-0.03092605374767249	-0.7185427757844834	0.4731197678467538	0.5413249898538588	0.26654192357378
VHL	0.04023960316140552	0.0757231657348216	-0.7208275940353611	0.47164468911930013	0.5406238027016474	0.2671048370050176
VEZF1	-0.10470993331337802	-0.07582722913954233	-0.7247589530487676	0.4692053062611108	0.5388126868602866	0.26856218694952066
LYL1	-0.09049739510808603	-0.04411138863788079	-0.7502678644466307	0.4537601658147037	0.5239551085926689	0.28070592088966567
DDB2	-0.2791209363793272	-0.2231467230521887	-0.7704275139725552	0.4418534777920261	0.51399282110501	0.2890429467172786
FOSL1	0.08638874306885437	0.14865678158783788	-0.7726668729709052	0.44048916441238306	0.513358189751978	0.28957950516090714
KHDRBS1	-0.101825740172514	-0.03375444521999068	-0.7771577159705169	0.43782033016228417	0.5111980391280301	0.2914108207289785
CEBPE	-0.034650487774813186	0.026185847398171536	-0.7846164605011626	0.43344291495975795	0.5070311710443437	0.2949653404764836
SIM2	-0.11824036667251843	-0.08047584316274996	-0.7875988345457546	0.4317764648224317	0.5060258755956348	0.295827274976253
SKIL	0.10433604119893339	0.16335795782631693	-0.8040957131278464	0.422055541555834	0.49648935188650645	0.3040900613005679
ZNF444	-0.1416661576667304	-0.08041100878953654	-0.8055371388165621	0.4213686490192772	0.49648935188650645	0.3040900613005679
ATM	-0.022124879696981428	-0.0034127705175166206	-0.8109456837309386	0.4179939668812771	0.49449474949917116	0.3058383153421162
PPARG	0.03376319797551493	0.05299773955752921	-0.8469047942842658	0.39795314118831615	0.47346607120507445	0.3247111372866059
KLF15	-0.11185226917930949	-0.07927392433210526	-0.8577532212440827	0.39190792139630415	0.46716020288114585	0.3305341616261496
MXD1	-0.16799947414866573	-0.1446243888725332	-0.8583021981152893	0.39168119689327496	0.46716020288114585	0.3305341616261496
SETBP1	-0.11650086574934876	-0.029782506322143586	-0.8662353957753046	0.38723919041647026	0.46335681754031843	0.334084442660439
ERF	-0.1799077928179613	-0.11798110863129875	-0.8823317665944626	0.37844202554622164	0.45456542148942713	0.34240360386730945
HAND2	-0.1048059016769513	-0.061488901651563614	-0.882921745224408	0.37808901373657056	0.45456542148942713	0.34240360386730945
FOXF2	0.011412244070307614	0.07293863449411411	-0.898841468304189	0.3696155464457487	0.4465297642032455	0.3501495871709519
CTCFL	0.16025541071492908	0.27352246535813	-0.914568890220959	0.3613014551411725	0.43902327979363404	0.3575124501044511
DDIT3	-0.02629602609706965	-0.005057636943007053	-0.9642072979963459	0.3358673680502182	0.41050456095026666	0.38668201324727103
ELF3	-0.10214387522301904	-0.006690888273932525	-0.9741886494382646	0.3310251885711184	0.40537654928533445	0.39214137851068
MYOG	-0.0013681140971846153	0.03799611319130776	-0.9769466754723642	0.32967887666834605	0.40451791716448726	0.39306223757868564
POU2F1	-0.14767600555276733	-0.11184415213557901	-0.989545447394135	0.32376092946708845	0.3980354956389499	0.4000781970902571
ATF1	-0.045660875892294436	5.643904417751125e-05	-0.9989718964854397	0.31902125077236043	0.3929790260005304	0.4056306280859162
SOX9	-0.02892767806929988	-0.008936493701644227	-1.003310622326946	0.3166511287288314	0.3908272789625537	0.4080151310089261
RBPJ	-0.07584992129798056	0.011799310420316884	-1.0079807180045584	0.3145449376271308	0.3889934435743807	0.4100577185803687
ZMYND11	0.303245322264101	0.4492553549558157	-1.0095268354189244	0.3136700478301872	0.38867810274610154	0.4104099258580928
GBX2	0.303245322264101	0.4492553549558157	-1.0095268354189244	0.3136700478301872	0.38867810274610154	0.4104099258580928
SOX17	-0.07034241650414239	-0.01648507098273658	-1.0316608642394727	0.3035683921124192	0.37915813118423675	0.42117962597418834
IKBKB	-0.027915975600886888	0.06036021734002332	-1.041777043495187	0.29848358311146683	0.3742777762253135	0.42680595955203493
MLLT3	-0.4011557584539449	-0.3195264894048719	-1.0630973107853223	0.28885922803287656	0.36452661313354745	0.4382707594855726
HIF1A	-0.008283099258823633	0.013986767947990099	-1.0671527475502003	0.2870882128704016	0.36364506963584203	0.4393222962940129
SRF	-0.16285472543086038	-0.10566270971991848	-1.0769697331046595	0.28277593851429206	0.35890792196044763	0.44501695563795457
