	TFAs Ave.(E)	TFAs Ave.(NE)	TTS	p_val	FDR	negLog10_FDR
CITED2	-0.32713110555941893	0.057350957517895006	-2.246791903820883	0.026235739137923365	0.04660002390786955	1.3316138604977004
CTCF	-0.07001448606846565	0.03505546259552771	-2.3297328367958947	0.02139001355043324	0.0386499668476128	1.4128508742658374
SMAD3	-0.1106250103148814	-0.010477070001634515	-2.3454177986904945	0.02077015688547943	0.03774750251361045	1.423111777291441
GFI1B	-0.342500452487843	0.07723042038424194	-2.3517245522902215	0.019658199043494813	0.03614572082190982	1.441943110082694
HOXA10	-0.15927783775192886	-0.06301496472240906	-2.3536442804655167	0.020321708669535442	0.03710082982375796	1.430616376534586
SKI	-0.17954249651184695	0.040299328649525706	-2.3560776827389405	0.02035516022228507	0.03710082982375796	1.430616376534586
PBX1	-0.2199409983400107	-0.07233191729353132	-2.4096906688797377	0.017439939289796643	0.03264131920806715	1.4862322974302344
GCM2	-0.10174608560283596	-0.028973950418996353	-2.410021709513999	0.01750483297896856	0.032665268683968116	1.485913765226049
HNF4A	-0.12992285734288242	-0.039120372518374254	-2.4263593316826513	0.0168293783999121	0.03168774851875341	1.4991086172507933
KLF12	-0.1816431395779486	0.03685149520189038	-2.436414908561562	0.016209030782332944	0.03061163343530951	1.514113495851389
DDB2	-0.27318080045993814	-0.08076088798181434	-2.454853652851797	0.015334865249806897	0.02904821906836533	1.53688048883272
KLF9	-0.2040319832767066	0.006932439677201325	-2.5032779397998772	0.013488125083586239	0.02594188474665206	1.5859984744610487
HEYL	-0.3832696484068618	-0.11275845666733811	-2.524931528537344	0.012564621260011134	0.02424005393854456	1.615466418120182
URI1	-0.3832696484068618	-0.11275845666733811	-2.524931528537344	0.012564621260011134	0.02424005393854456	1.615466418120182
NCOA2	-0.3832696484068618	-0.11275845666733811	-2.524931528537344	0.012564621260011134	0.02424005393854456	1.615466418120182
FOXH1	-0.3832696484068618	-0.11275845666733811	-2.524931528537344	0.012564621260011134	0.02424005393854456	1.615466418120182
NR0B1	-0.032624822356314774	0.10521890548875543	-2.5357646104756246	0.01244693290648474	0.02424005393854456	1.615466418120182
L3MBTL1	-0.22313023022245673	-0.09587616909803758	-2.5527661805089856	0.011909989776239114	0.02355698293281364	1.6278803327107096
TLE3	-0.22313023022245673	-0.09587616909803758	-2.5527661805089856	0.011909989776239114	0.02355698293281364	1.6278803327107096
XBP1	-0.2432309249200206	-0.11163161959759312	-2.559553214905773	0.011507166150798978	0.02290474024301892	1.6400746290860289
AR	-0.05285383169484446	-0.008859584466914388	-2.577333821247379	0.011042149798036008	0.022049133513912664	1.6566084727503554
IRF4	-0.31381188199615573	-0.16647999322179916	-2.59031989926973	0.010625863837195852	0.021285676121155908	1.671912550277847
SP100	-0.2470673863199342	0.12335282599828326	-2.597564780919477	0.010195966290103433	0.02068364615177794	1.6843729005869126
XRCC5	-0.2470673863199342	0.12335282599828326	-2.597564780919477	0.010195966290103433	0.02068364615177794	1.6843729005869126
ZBTB17	-0.8019116192882473	-0.24231680129882568	-2.6129435638727037	0.0102923406688273	0.02068364615177794	1.6843729005869126
CBX8	-0.8019116192882473	-0.24231680129882568	-2.6129435638727037	0.0102923406688273	0.02068364615177794	1.6843729005869126
ZBTB5	-0.8019116192882473	-0.24231680129882568	-2.6129435638727037	0.0102923406688273	0.02068364615177794	1.6843729005869126
FOXG1	-0.8019116192882473	-0.24231680129882568	-2.6129435638727037	0.0102923406688273	0.02068364615177794	1.6843729005869126
NFIA	-0.8019116192882473	-0.24231680129882568	-2.6129435638727037	0.0102923406688273	0.02068364615177794	1.6843729005869126
KLF16	-0.8019116192882473	-0.24231680129882568	-2.6129435638727037	0.0102923406688273	0.02068364615177794	1.6843729005869126
MLLT10	-0.36660779193603155	-0.10947845179588261	-2.6214038389213785	0.009961903141844005	0.02061423521431086	1.6858327728376785
TRERF1	-0.0792790003991851	0.08156510777394911	-2.644820033236159	0.009076292153476485	0.01884382510009853	1.7248309353409679
DENND4A	-0.8800019502137678	-0.40690736052603665	-2.689471249752533	0.008439478001944672	0.017756888279259427	1.750633137743793
NFKB2	-0.20889013942834764	-0.0576477023476316	-2.724576223383475	0.007191648973859206	0.01528530137833804	1.8157259939245574
CDCA7L	-0.40659941990943166	0.19270776785492447	-2.752266119432181	0.00671637623842439	0.014471367359079357	1.839490431669692
RFWD2	-0.4286237566390922	0.0417492048023528	-2.7838182883800875	0.006170762834344608	0.013387779574858372	1.8732914467632262
TNFAIP3	-0.2569886771670918	-0.0782370435934739	-2.809039358922218	0.005811470855034155	0.01278523588107514	1.8932912550522478
NR2E3	-0.11793940861682942	-0.03788025622953863	-2.825033906410702	0.0055155007917329765	0.012263187930555235	1.911396616222475
E2F3	-0.5010134113324185	-0.05027617321935058	-2.830675061773137	0.005668396743916797	0.012558603386699053	1.9010586548006334
SALL4A	-0.173148907619437	0.37180345363784556	-2.832121038898703	0.005404294213402359	0.012058692070474301	1.918699794797835
KCNIP3	-0.18162633626501737	-0.03801837352151212	-2.8607895581876917	0.00488249640974386	0.011254872238637501	1.9486594305941287
SATB2	-0.09868647799181587	0.12529638766693468	-2.935725223460443	0.0039707394893525524	0.00928975246203004	2.0319958582137536
CBFA2T3	-0.6605989968125571	-0.23083063676175883	-2.9529013496092564	0.003553671705490072	0.008439970300538922	2.07365908161306
ZNF267	-0.6655300849444481	0.02325690987621044	-2.9856861976523232	0.0033871527627936035	0.008075075217762698	2.0928534236089784
RELB	-0.3067564820480027	0.04253069579451844	-3.036040409010682	0.0028967712435675895	0.0070126469873238555	2.15411802268913
HTATIP2	-0.35677134512807435	0.1880251078312001	-3.039110162928858	0.002854837272154905	0.006937918486981107	2.158770806953208
ZNF239	-0.1445368333672767	-0.028641689044262356	-3.0775481788228487	0.002503938602383771	0.006156743151743626	2.210648964015662
MAFA	-0.3554747114339307	-0.029773788844781206	-3.0810724914012613	0.0025024414153403092	0.006156743151743626	2.210648964015662
MEIS1	-0.4560483794999433	0.002111313538394676	-3.083419602975957	0.0024853214851073696	0.006156743151743626	2.210648964015662
FOXP1	-0.5066501674760895	-0.02566864634968751	-3.088041239188443	0.0025002886227977637	0.006156743151743626	2.210648964015662
RREB1	-0.5066501674760895	-0.02566864634968751	-3.088041239188443	0.0025002886227977637	0.006156743151743626	2.210648964015662
CEBPZ	-0.25104531375545946	0.08268310412584784	-3.103847670328419	0.002338635180920705	0.005888852443523221	2.2299693276240378
ZNF76	-0.5062977651617715	-0.17247495177029296	-3.168019827040615	0.001994238716458217	0.005166891219914472	2.2867706816879725
KLF5	-0.42784699572822743	-0.16091135642931265	-3.1899813471149883	0.001854768671485288	0.004845583154255315	2.314653949173605
PER2	-0.5061084226959788	0.20742766354603465	-3.243237345219137	0.001539488091820557	0.00407282292646198	2.390104471262433
SUZ12	-0.5061084226959788	0.20742766354603465	-3.243237345219137	0.001539488091820557	0.00407282292646198	2.390104471262433
HOXB7	-0.25611957225303794	-0.07782287912343748	-3.290157129954483	0.0012616032656848789	0.0033660648833379533	2.472877516938906
MYOD1	-0.48890552442335844	-0.047011054640467884	-3.313277386677195	0.0012530381973782643	0.003357499785282785	2.4739840064330383
SOX10	-0.08510453037870491	0.013169105710196272	-3.315172563345558	0.0011421100794125167	0.003127087422670952	2.504859977198747
TCF4	-0.261338791184126	-0.0745436802363087	-3.321973102397614	0.0012386512289847772	0.003347561726609721	2.475271406166937
ZEB1	-0.3423499304232651	-0.13037480267549764	-3.32691504167901	0.0011905001625779497	0.0032454069649407585	2.4887308361375347
STAT5	-1.055571757792217	-0.49226358434774126	-3.352872958223249	0.001045245154037872	0.0029010161356965236	2.5374498556080654
POU2AF1	-0.7814300020796974	-0.37613247925001103	-3.3550782302972126	0.0010858288478941625	0.0029888495716583903	2.524495942385505
TSC22D1	-0.5132628841037945	-0.08765374442968243	-3.398596916795394	0.0009129170228492458	0.00257837375372287	2.588654128326991
RFX3	-0.24382192472138564	-0.08100956661437231	-3.4104603426706683	0.0008454038159837377	0.0024204027060356326	2.616112370193549
FOXI1	-0.3990671688592013	-0.04155464713107656	-3.4109651053529446	0.0009092655366854796	0.00257837375372287	2.588654128326991
POU3F2	-0.08407556521308777	0.0835980183577793	-3.431433470484069	0.0007809632161296309	0.002246164846391186	2.6485583739646232
SREBF2	-0.17504889387087674	-0.06520288664047875	-3.4385475345866126	0.0007768388409892118	0.0022445988631347273	2.648861261383597
MBD2	-0.31132973502954886	0.08696342029884555	-3.5224143196811957	0.0005889544544071	0.001717555548433729	2.765089208278233
PITX2	-0.2812308337699322	-0.09098492976218742	-3.5475084154093324	0.0005598904388846208	0.0016404266597226974	2.785043181303369
HEY1	-0.13717960338450227	0.14655600082143583	-3.5518687589108957	0.0005522224604031208	0.0016255562566796092	2.788997995996982
NOTCH3	-0.5792882989265544	-0.01737505902923437	-3.5601344793775307	0.0005179464661003975	0.0015318511049290057	2.814783445832841
IKZF1	-0.4785618566496288	-0.04436505441868994	-3.566898297717216	0.0005053550234023947	0.0015181582981956745	2.8186829422425297
ATF3	-0.05609782143686129	0.1510876896235939	-3.5726497785070674	0.00049110721233145	0.001496060043730344	2.825050975898385
ARID3A	-0.163526403337339	-0.0199983257292416	-3.576561837995454	0.000456083740560278	0.0014227089817477328	2.846883926722915
JDP2	-0.7241269305744135	-0.16165333281445124	-3.580870295610495	0.0004919168712844065	0.001496060043730344	2.825050975898385
EGR1	-0.10785630692719102	-0.0128533243650243	-3.6214926396513687	0.00044327404904383547	0.001396647380655703	2.8549132287934404
STAT2	-0.573405308732272	-0.22330242485507873	-3.6226634548848597	0.0004423176938034237	0.001396647380655703	2.8549132287934404
ZBTB14	-0.7047104309645015	-0.04402342357532987	-3.629380474006892	0.0004475283356320403	0.0014030013322064462	2.852941916591288
HOXC13	-0.3883587108775436	-0.11426089665586202	-3.6450219470713416	0.00036003016327613134	0.0011554720443578007	2.937240557435425
NKX2-5	-0.33817486219761433	-0.02111655162372898	-3.7114727049826595	0.0002791891769718397	0.0009165005966562486	3.03786724796916
ESR1	-0.1395687203023048	-0.04204935440930443	-3.759852809162469	0.0002634979771489645	0.0008695433245915829	3.060708774601686
EZH2	-0.23289663599581195	-0.09832850180974637	-3.7717814197272435	0.00024102328416071797	0.0008038382934509053	3.0948313086213566
SALL3	-0.7437512107304087	-0.13558914731742727	-3.8279890756399855	0.00018480927142737214	0.000640195652955593	3.193687279120047
FLI1	-0.08675978514829492	0.04048983158775473	-3.832474889374862	0.0001975849509622235	0.0006696527797476439	3.174150324056285
NFKBIA	-0.10664477229707102	0.03218606999638968	-3.8327359505225638	0.000187156308530223	0.000643918897595502	3.1911688291383213
HOXC6	-1.0129455681691628	-0.08707236598374998	-3.8680436301773446	0.00018260367967894077	0.000636069484214977	3.1964954394414637
TBX21	-0.1307423402344588	-0.017181640392284578	-3.8744123110762434	0.00017137740011772583	0.00060305633279536	3.219642117578797
DNMT3A	-0.4245603160544351	0.014924714083812029	-3.903241557811964	0.00014624344469537658	0.0005269806886436845	3.278205299339925
ATM	-0.06839894143309351	0.05706835336225559	-3.9298063689701617	0.00014080599798386474	0.00051032000425366	3.29215740723763
LIMD1	-0.3707377523547367	0.06994307042318493	-3.9500595485397443	0.00011134528421067142	0.0004155565071433987	3.3813699127415493
SP1	-0.06000680636787976	-0.01330638713534355	-3.9919819475259852	0.00010967983281766081	0.00041179194716570855	3.385322150519571
FOXF2	-0.37749708936832865	-0.0900472733249748	-4.02002637601289	9.577940827342839e-05	0.0003661810304112171	3.436304157579704
ILF3	-0.3823978540097126	-0.10105817146747387	-4.0366400058832514	9.421512321135698e-05	0.00036241032057374737	3.4407994431574562
SFPQ	-0.4309390634629035	-0.14771077361206936	-4.066955194970706	9.002228783323877e-05	0.0003484195955027204	3.4578974277763574
NR1I2	-0.17947529241128463	-0.017430295127821564	-4.086903202579938	8.025771459823006e-05	0.0003125564413235419	3.5050715465053957
MYB	-0.30972279096480987	-0.14222049929448538	-4.112247021822445	7.181633801651573e-05	0.000283200276329279	3.5479063272244207
TCF12	-0.7844164817683003	-0.14162793831033837	-4.171448271793649	5.5587177188638546e-05	0.00022631922141088553	3.6452785596193658
RBBP7	-0.7844164817683003	-0.14162793831033837	-4.171448271793649	5.5587177188638546e-05	0.00022631922141088553	3.6452785596193658
ZNF217	-0.7844164817683003	-0.14162793831033837	-4.171448271793649	5.5587177188638546e-05	0.00022631922141088553	3.6452785596193658
MTA2	-0.4078734852723874	-0.07947321548752345	-4.179416267547061	5.2272244946682244e-05	0.00022128261603951432	3.6550527029035567
PIAS3	-0.6953952903730884	-0.23093264273737782	-4.185831251468711	5.4055657852446484e-05	0.0002259526498232263	3.6459825611844843
SNAI1	-0.44492210199761945	-0.12130014714393199	-4.187707561145305	5.510233379137255e-05	0.00022631922141088553	3.6452785596193658
SALL4	-0.3266298423038296	-0.04588180012520042	-4.194569151420325	5.258550205723706e-05	0.00022128261603951432	3.6550527029035567
TRAF6	-0.8053783845323037	0.23369308314819226	-4.203647371210886	5.025833076310411e-05	0.00021436716590793388	3.668841733704108
TEAD4	-0.8053783845323037	0.23369308314819226	-4.203647371210886	5.025833076310411e-05	0.00021436716590793388	3.668841733704108
ZFP36L1	-0.8053783845323037	0.23369308314819226	-4.203647371210886	5.025833076310411e-05	0.00021436716590793388	3.668841733704108
MTF1	-0.4598851241808202	-0.09869164884086827	-4.265506747193534	4.022444088460662e-05	0.00017636870234019828	3.7535784804678194
SMURF2	-0.7786120271410469	0.11172180316150321	-4.458180305473732	2.0704291859388955e-05	9.545287496938878e-05	4.020210986447498
JUNB	-0.45740185046391435	-0.11155094751356776	-4.502243837210437	1.6091816501335726e-05	7.586142064915414e-05	4.119979028568223
PTTG1	-0.37225740163044463	-0.1399616223180111	-4.568220767769804	1.2621607034706664e-05	6.134688070357426e-05	4.212207514887514
TRIM16	-0.536533583328148	-0.10371853433980695	-4.570236503874127	9.858784078302705e-06	4.867289462280154e-05	4.312712825087331
ZNF24	-0.3849071004274462	0.16163729614117095	-4.615884934494937	9.610459366175648e-06	4.782347636977882e-05	4.320358857468741
PAX4	-0.5418919723215786	0.06618860954335526	-4.644849914262657	8.253276313337093e-06	4.1581099918713156e-05	4.3811040267335155
GLI3	-0.6122114273112925	-0.20072418091691108	-4.726817351827286	6.597224901964759e-06	3.390540994698282e-05	4.469731000243285
ZNF148	-0.5942629930358566	-0.15413199539185052	-4.767990698761549	5.312301121579653e-06	2.8227227146020698e-05	4.549331781942645
HIPK2	-0.48631682870128456	0.03755231948157034	-4.79478016735022	4.5984852062994135e-06	2.5071741081302022e-05	4.600815505860425
ZNF383	-0.7373223976961255	-0.16035549701875476	-4.808407468196458	4.491250103000874e-06	2.4920476235234938e-05	4.603443662480029
CHD8	-1.383885861407896	-0.45193789220326896	-4.832409455442708	3.482594998245604e-06	2.003290884311921e-05	4.69825598516505
NF1	-0.46899938077356507	0.018422563377819934	-4.860486305567263	4.07355124081429e-06	2.3010059711626663e-05	4.638082254325867
APEX1	-0.2823977341832016	-0.05560446286493639	-4.873486635716161	3.2450939737102686e-06	1.9195036995437155e-05	4.716811046510956
SRF	-0.44119282401227683	-0.10604573221185261	-4.90294072320958	3.406186480343041e-06	1.9774804844213764e-05	4.703887793822664
NRIP1	-0.8835543286264106	-0.15039340246958316	-5.07979641515824	1.5320847244196957e-06	9.417814923638719e-06	5.026049848447577
TLX1	-1.0482237789506426	-0.2347903099843368	-5.156860177684053	1.5222411019228815e-06	9.417814923638719e-06	5.026049848447577
FOSB	-1.2886505799616554	-0.011763461562161107	-5.2529229118348715	6.281869947840048e-07	4.019114752342562e-06	5.395869593808538
JUND	-0.19447338868924866	-0.036969800373612784	-5.268606370570295	5.040896578030948e-07	3.292335577526463e-06	5.48249590491774
BCL6	-0.17371805509426277	0.003105232533009309	-5.3386136657910015	4.476835300826742e-07	2.9861443974663485e-06	5.52488919543665
AATF	-1.0890302711905173	-0.1742454732577843	-5.3472574071050145	6.52501024530116e-07	4.132506488690735e-06	5.38378645584475
ZNF202	-0.6263370193529664	-0.21017373908953968	-5.395883782985905	3.429342021461735e-07	2.3120402660822666e-06	5.636004606590151
SERTAD1	-1.195800554302469	-0.31797700189051664	-5.403694496326051	3.4204599676629096e-07	2.3120402660822666e-06	5.636004606590151
PITX1	-0.28684979502838676	-0.0615135401101144	-5.449668410756561	2.6823859766352545e-07	1.868728897055894e-06	5.728453698649314
HDAC4	-0.23763143762146383	0.03244415695650638	-5.456093509727753	2.5463468193774296e-07	1.8142721088064188e-06	5.741297575880911
HCFC1	-0.31625988263563104	-0.007823921576007755	-5.468751848645188	3.2442597472537615e-07	2.2353306170638557e-06	5.650658233360933
MZF1	-0.6079401563506415	0.08249050690422341	-5.4697057857580305	2.259210803988343e-07	1.6471222954659197e-06	5.783274154154943
PPARA	-0.25864815128779145	-0.060116642615445144	-5.5140159308128815	1.5527924456627007e-07	1.173013088470498e-06	5.930697142003139
LMO2	-0.2561387487678684	0.03220300994041083	-5.562583424313641	1.5782520352559214e-07	1.1780524120303127e-06	5.9288353871811825
AHR	-0.3575903310542217	0.070382744741596	-5.710438498766782	8.901611768593625e-08	7.155526383215645e-07	6.145358412649523
SREBF1	-0.26401302953833555	0.07439760852254648	-5.717912970444362	8.33346595726477e-08	6.785822279487027e-07	6.168397518703398
ELF2	-0.44099354844987193	-0.10837727162519165	-5.748571517978679	5.77885370244882e-08	5.103297565401986e-07	6.29214910788874
STAT4	-0.829344590202947	-0.19447315322743708	-5.841202685665073	7.330472460114831e-08	6.128274976655999e-07	6.212661756076971
ZNF300	-0.847957074738878	-0.15011823016412576	-5.872495626027812	5.33343217443164e-08	4.84646662807049e-07	6.314574773392936
NFIL3	-1.303918820976342	-0.33397974323954016	-5.891392275327191	3.8222094209672676e-08	3.6310989499189047e-07	6.439961916105496
MED1	-0.855879811178773	-0.20562143110400155	-5.8959183784731355	5.4694158597351627e-08	4.899033920077067e-07	6.309889553552182
ZFP36	-0.37671036875317593	0.0010155813246686002	-5.92295011082763	3.536783907194865e-08	3.411636168940277e-07	6.467037290003546
HSF1	-0.3809811042130592	-0.04982858856227294	-5.9742763885948	1.7143555986570364e-08	1.762132721898298e-07	6.7539613841093855
MYBL2	-2.276711355924259	-0.394868724182795	-6.017270511311011	4.288712561693443e-08	4.013466830122073e-07	6.396480321962025
RNF14	-1.1700066710251018	-0.016230994328279114	-6.050029899137479	1.2157720458809243e-08	1.336184629872451e-07	6.8741335282416305
STAT5A	-0.4079413681366917	-0.060378662194494406	-6.125050593244434	9.524517283632568e-09	1.1370311454572862e-07	6.944227638993023
POU2F2	-1.4340115370263427	-0.2821353321879559	-6.2756379620586715	1.0096610215218203e-08	1.1575681323566108e-07	6.936453437773762
PHB2	-0.6304156036899808	-0.06864201362679193	-6.280251769177626	5.170434409192965e-09	6.753879947008311e-08	7.170446663394895
RAD51	-0.4470237589730134	-0.0424957031766418	-6.372368076005059	2.596889564163588e-09	3.539673384196891e-08	7.451036809721423
HES1	-0.42891280473288546	-0.06802958745417818	-6.544076120045205	1.174252436444205e-09	1.6733097219329923e-08	7.776423665686132
WWP1	-0.4357862406604853	0.041593885424682904	-6.627299030201376	5.110987352812832e-10	8.011472675534113e-09	8.096287644206535
MAX	-2.923402410240993	-0.6214435215579888	-6.789050950591945	7.385938237947372e-10	1.1026150655221434e-08	7.957576077856719
HDAC10	-2.0505504848543055	-0.5647673833287495	-6.833642018050478	2.549642876670415e-10	4.320611036952298e-09	8.364454829293669
MYC	-0.2482577913425154	-0.06189980018426103	-6.989348269141961	2.7599874439445315e-10	4.553979282508477e-09	8.341608949459285
ELK1	-0.5502377981339407	-0.07320346045854256	-6.990452955121219	2.5031358993751685e-10	4.320611036952298e-09	8.364454829293669
FOXM1	-0.5179215865485463	-0.0474467271258627	-7.052282097472629	1.655578979476011e-10	3.145600061004421e-09	8.502296495425437
CREB1	-0.2169278778762209	-0.03566101128638971	-7.081778534051616	1.247975190025677e-10	2.8554669397295143e-09	8.544322863682071
CDX1	-1.5351484460758191	-0.3863200685306969	-7.0954278322124305	1.5827058700183019e-10	3.10111431406711e-09	8.508482224393596
SATB1	-0.4111482536777081	-0.08146793043372998	-7.099767195490456	8.443823561129466e-11	2.0362605280108364e-09	8.691166657259153
HOXA1	-1.1693285382503014	-0.14346542453454583	-7.177922932664092	1.2751686493209952e-10	2.8554669397295143e-09	8.544322863682071
POU4F1	-0.9710963843553403	-0.13927008389418252	-7.445360667060613	1.8445248974026473e-11	5.256895957597545e-10	9.279270618280872
POU2F1	-0.28547136087156744	-0.058184378676456684	-7.6918950086362115	5.4212767712382195e-12	1.699570267783182e-10	9.76966087504701
POU4F2	-1.0705515276902209	-0.0777505391112309	-7.9017382657144735	9.977364892785905e-13	3.47544877098709e-11	10.458989108720044
FOSL2	-0.43186408256147335	-0.05816276117696853	-8.271968037686399	2.3170002331942196e-13	9.079744663829848e-12	11.041926364325713
TCF7L2	-1.2798565661186998	-0.2707699912260615	-8.572256881966196	1.392724954352861e-13	5.821590309194959e-12	11.23495836102646
TSC22D3	-1.2634273201146036	-0.30950094496843805	-8.751496987086249	3.3277231922976925e-14	1.896802219609685e-12	11.721977950824641
TFDP1	-1.2395800614621304	-0.23430799156785964	-8.837462535224951	5.020974609960138e-14	2.623459233704172e-12	11.581125679975221
E2F1	-0.3641471489265591	-0.07862453246636596	-9.002408454241758	2.803254382456459e-14	1.7576404978001999e-12	11.75506994939175
TP53BP1	-1.546650684853946	-0.29594565621079094	-9.935839828105683	8.254053793308146e-17	1.6181884427436202e-14	13.79097090492505
MYCN	-0.7042064514028129	-0.139782600203922	-10.117779328854077	8.713921929525927e-17	1.6181884427436202e-14	13.79097090492505
